order_item_id,order_id,product_id,quantity,unit_price,line_total,created_at,updated_at
1585,533,3,3,299.34,898.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1586,534,49,5,274.22,1371.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1587,534,91,1,450.50,450.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1588,535,69,1,68.74,68.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1589,535,24,2,274.10,548.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1590,535,65,4,39.87,159.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1591,535,72,1,338.17,338.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1592,535,6,2,230.11,460.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1593,536,63,4,334.32,1337.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1594,536,96,2,97.89,195.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1595,536,3,3,299.34,898.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1596,537,31,5,64.66,323.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1597,537,36,1,460.06,460.06,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1598,537,81,3,470.08,1410.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1599,538,36,2,460.06,920.12,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1600,538,20,3,122.23,366.69,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1601,538,51,2,56.22,112.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1602,538,12,4,416.41,1665.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1603,538,67,5,37.87,189.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1604,539,31,5,64.66,323.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1605,539,20,4,122.23,488.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1606,539,40,5,385.26,1926.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1607,539,43,4,359.34,1437.36,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1608,540,75,5,314.37,1571.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1609,540,88,2,14.74,29.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1610,541,18,4,90.07,360.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1611,541,99,2,430.71,861.42,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1612,541,84,5,257.65,1288.25,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1613,541,21,3,141.19,423.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1614,541,9,5,57.39,286.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1615,542,19,1,117.61,117.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1616,542,98,3,88.01,264.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1617,542,53,4,39.70,158.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1618,543,100,2,159.54,319.08,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1619,543,14,2,388.80,777.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1620,544,73,5,74.13,370.65,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1621,544,30,5,344.04,1720.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1622,544,30,2,344.04,688.08,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1623,544,88,1,14.74,14.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1624,544,46,1,122.76,122.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1625,545,78,4,87.30,349.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1626,545,92,3,112.94,338.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1627,545,24,4,274.10,1096.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1628,545,63,4,334.32,1337.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1629,545,18,2,90.07,180.14,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1630,546,98,1,88.01,88.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1631,546,35,4,193.22,772.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1632,546,29,2,133.19,266.38,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1633,546,97,2,403.10,806.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1634,547,63,3,334.32,1002.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1635,547,59,2,247.96,495.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1636,547,55,4,99.91,399.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1637,547,100,1,159.54,159.54,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1638,547,78,4,87.30,349.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1639,548,96,5,97.89,489.45,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1640,548,77,5,441.62,2208.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1641,548,68,1,301.57,301.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1642,548,67,1,37.87,37.87,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1643,548,58,4,463.92,1855.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1644,549,69,4,68.74,274.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1645,549,95,1,488.34,488.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1646,549,72,4,338.17,1352.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1647,549,67,1,37.87,37.87,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1648,549,25,3,205.71,617.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1649,550,60,2,90.67,181.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1650,550,55,3,99.91,299.73,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1651,550,79,1,309.72,309.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1652,551,83,4,113.21,452.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1653,551,12,5,416.41,2082.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1654,551,15,2,196.26,392.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1655,551,100,5,159.54,797.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1656,552,53,3,39.70,119.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1657,552,58,1,463.92,463.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1658,552,23,4,80.01,320.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1659,552,76,2,273.44,546.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1660,553,42,2,482.54,965.08,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1661,553,92,1,112.94,112.94,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1662,553,12,1,416.41,416.41,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1663,554,68,4,301.57,1206.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1664,555,71,4,286.96,1147.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1665,555,6,2,230.11,460.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1666,555,43,5,359.34,1796.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1667,555,85,2,320.80,641.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1668,556,54,3,103.88,311.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1669,557,16,2,191.39,382.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1670,557,26,1,251.82,251.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1671,558,64,4,116.67,466.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1672,558,70,1,301.31,301.31,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1673,558,78,4,87.30,349.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1674,558,31,2,64.66,129.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1675,559,53,4,39.70,158.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1676,559,11,5,486.83,2434.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1677,559,77,1,441.62,441.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1678,559,32,5,477.37,2386.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1679,560,24,2,274.10,548.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1680,561,19,1,117.61,117.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1681,562,12,1,416.41,416.41,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1682,562,14,4,388.80,1555.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1683,562,23,2,80.01,160.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1684,563,96,5,97.89,489.45,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1685,563,47,1,122.18,122.18,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1686,563,12,3,416.41,1249.23,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1687,563,42,3,482.54,1447.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1688,564,71,1,286.96,286.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1689,564,38,4,38.38,153.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1690,564,18,1,90.07,90.07,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1691,564,89,3,277.34,832.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1692,565,27,2,317.45,634.90,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1693,565,79,1,309.72,309.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1694,565,14,5,388.80,1944.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1695,565,94,5,377.24,1886.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1696,565,12,4,416.41,1665.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1697,566,78,3,87.30,261.90,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1698,566,34,5,422.42,2112.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1699,566,74,5,465.22,2326.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1700,566,46,2,122.76,245.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1701,567,94,4,377.24,1508.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1702,567,64,2,116.67,233.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1703,567,79,2,309.72,619.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1704,567,91,3,450.50,1351.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1705,567,25,1,205.71,205.71,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1706,568,95,2,488.34,976.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1707,569,6,3,230.11,690.33,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1708,569,45,5,120.10,600.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1709,569,82,2,373.78,747.56,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1710,569,2,2,370.87,741.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1711,570,40,3,385.26,1155.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1712,571,15,3,196.26,588.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1713,572,25,3,205.71,617.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1714,572,44,4,224.67,898.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1715,573,62,2,351.33,702.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1716,573,81,4,470.08,1880.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1717,574,53,1,39.70,39.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1718,574,67,3,37.87,113.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1719,574,73,3,74.13,222.39,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1720,574,72,5,338.17,1690.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1721,575,9,2,57.39,114.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1722,575,36,1,460.06,460.06,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1723,575,44,4,224.67,898.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1724,576,78,4,87.30,349.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1725,576,24,5,274.10,1370.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1726,576,15,3,196.26,588.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1727,576,91,3,450.50,1351.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1728,576,91,1,450.50,450.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1729,577,31,3,64.66,193.98,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1730,577,58,3,463.92,1391.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1731,577,28,5,41.13,205.65,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1732,577,39,2,368.63,737.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1733,578,12,4,416.41,1665.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1734,578,65,1,39.87,39.87,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1735,579,44,4,224.67,898.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1736,579,94,5,377.24,1886.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1737,580,67,2,37.87,75.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1738,581,92,5,112.94,564.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1739,581,15,1,196.26,196.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1740,581,40,1,385.26,385.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1741,581,88,5,14.74,73.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1742,582,6,1,230.11,230.11,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1743,582,67,3,37.87,113.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1744,582,3,5,299.34,1496.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1745,582,98,3,88.01,264.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1746,583,25,3,205.71,617.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1747,583,36,5,460.06,2300.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1748,584,20,2,122.23,244.46,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1749,584,36,1,460.06,460.06,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1750,584,2,5,370.87,1854.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1751,585,70,3,301.31,903.93,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1752,585,71,3,286.96,860.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1753,586,32,2,477.37,954.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1754,586,10,3,405.49,1216.47,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1755,586,79,3,309.72,929.16,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1756,586,70,4,301.31,1205.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1757,586,7,2,352.09,704.18,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1758,587,50,1,241.61,241.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1759,588,91,5,450.50,2252.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1760,588,76,4,273.44,1093.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1761,589,26,5,251.82,1259.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1762,589,11,4,486.83,1947.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1763,589,73,2,74.13,148.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1764,590,59,3,247.96,743.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1765,591,30,2,344.04,688.08,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1766,591,19,5,117.61,588.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1767,591,34,3,422.42,1267.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1768,591,51,2,56.22,112.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1769,592,59,4,247.96,991.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1770,592,4,1,124.00,124.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1771,592,61,1,463.99,463.99,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1772,593,37,3,64.82,194.46,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1773,593,78,5,87.30,436.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1774,594,92,1,112.94,112.94,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1775,594,42,5,482.54,2412.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1776,594,84,1,257.65,257.65,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1777,594,39,5,368.63,1843.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1778,595,80,2,13.83,27.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1779,595,71,2,286.96,573.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1780,596,44,2,224.67,449.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1781,597,73,3,74.13,222.39,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1782,597,70,2,301.31,602.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1783,597,23,1,80.01,80.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1784,597,95,5,488.34,2441.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1785,598,77,4,441.62,1766.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1786,598,42,5,482.54,2412.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1787,598,13,4,104.22,416.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1788,598,23,3,80.01,240.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1789,598,52,1,211.44,211.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1790,599,64,1,116.67,116.67,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1791,599,12,2,416.41,832.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1792,599,18,5,90.07,450.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1793,600,85,2,320.80,641.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1794,600,58,5,463.92,2319.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1795,601,27,3,317.45,952.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1796,601,39,5,368.63,1843.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1797,602,92,3,112.94,338.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1798,602,12,5,416.41,2082.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1799,602,2,5,370.87,1854.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1800,602,66,4,243.63,974.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1801,603,48,5,261.94,1309.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1802,604,46,1,122.76,122.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1803,604,37,1,64.82,64.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1804,604,31,4,64.66,258.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1805,604,90,5,82.57,412.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1806,604,51,3,56.22,168.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1807,605,56,5,405.93,2029.65,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1808,605,28,2,41.13,82.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1809,605,61,2,463.99,927.98,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1810,605,25,5,205.71,1028.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1811,606,37,2,64.82,129.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1812,606,18,1,90.07,90.07,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1813,607,93,4,392.26,1569.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1814,607,85,4,320.80,1283.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1815,608,83,4,113.21,452.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1816,608,59,5,247.96,1239.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1817,609,66,4,243.63,974.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1818,609,71,4,286.96,1147.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1819,609,50,3,241.61,724.83,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1820,609,29,2,133.19,266.38,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1821,610,64,2,116.67,233.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1822,610,92,5,112.94,564.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1823,610,35,4,193.22,772.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1824,610,70,5,301.31,1506.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1825,610,47,1,122.18,122.18,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1826,611,15,5,196.26,981.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1827,611,62,1,351.33,351.33,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1828,611,19,5,117.61,588.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1829,612,11,5,486.83,2434.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1830,612,79,1,309.72,309.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1831,612,32,4,477.37,1909.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1832,612,81,1,470.08,470.08,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1833,612,88,5,14.74,73.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1834,613,7,3,352.09,1056.27,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1835,613,69,1,68.74,68.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1836,613,61,4,463.99,1855.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1837,613,66,4,243.63,974.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1838,613,74,3,465.22,1395.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1839,614,22,1,114.19,114.19,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1840,614,89,5,277.34,1386.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1841,614,96,3,97.89,293.67,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1842,615,81,4,470.08,1880.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1843,616,95,5,488.34,2441.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1844,616,4,3,124.00,372.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1845,616,63,1,334.32,334.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1846,617,33,2,383.36,766.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1847,617,79,3,309.72,929.16,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1848,617,36,3,460.06,1380.18,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1849,618,95,2,488.34,976.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1850,618,85,4,320.80,1283.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1851,618,48,2,261.94,523.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1852,618,34,2,422.42,844.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1853,618,63,2,334.32,668.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1854,619,11,2,486.83,973.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1855,619,77,2,441.62,883.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1856,619,64,4,116.67,466.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1857,620,93,2,392.26,784.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1858,620,27,5,317.45,1587.25,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1859,620,94,3,377.24,1131.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1860,620,7,3,352.09,1056.27,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1861,621,60,4,90.67,362.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1862,621,61,3,463.99,1391.97,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1863,622,88,4,14.74,58.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1864,622,61,3,463.99,1391.97,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1865,622,19,5,117.61,588.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1866,622,56,1,405.93,405.93,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
1867,623,68,1,301.57,301.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
