order_id,customer_id,order_number,order_date,total_amount,order_status,created_at,updated_at
479,188,ORD-000479,2024-02-27,479.93,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
480,418,ORD-000480,2023-05-20,5415.83,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
481,154,ORD-000481,2023-01-10,1518.42,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
482,211,ORD-000482,2024-07-28,2377.36,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
483,217,ORD-000483,2024-10-02,2574.76,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
484,94,ORD-000484,2023-05-20,1495.12,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
485,317,ORD-000485,2024-04-08,1616.25,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
486,145,ORD-000486,2023-10-03,1076.85,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
487,176,ORD-000487,2024-03-06,2295.87,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
488,29,ORD-000488,2023-09-30,1205.24,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
489,93,ORD-000489,2023-07-16,2676.10,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
490,102,ORD-000490,2024-04-16,3682.22,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
491,382,ORD-000491,2024-07-16,2513.63,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
492,499,ORD-000492,2023-04-26,1251.92,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
493,5,ORD-000493,2023-02-13,1942.51,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
494,174,ORD-000494,2024-10-02,245.52,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
495,360,ORD-000495,2024-07-03,1123.19,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
496,404,ORD-000496,2024-10-22,2580.72,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
497,249,ORD-000497,2024-12-24,3281.53,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
498,375,ORD-000498,2024-04-24,2368.86,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
499,233,ORD-000499,2023-01-01,2107.60,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
500,123,ORD-000500,2023-11-25,4648.66,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
501,210,ORD-000501,2024-10-18,521.10,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
502,338,ORD-000502,2023-03-10,331.83,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
503,249,ORD-000503,2023-07-16,1860.88,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
504,337,ORD-000504,2024-05-16,244.36,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
505,311,ORD-000505,2023-03-14,2977.92,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
506,411,ORD-000506,2024-10-16,2543.78,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
507,271,ORD-000507,2023-02-11,1057.29,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
508,273,ORD-000508,2024-01-30,751.40,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
509,286,ORD-000509,2024-07-25,2153.55,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
510,184,ORD-000510,2024-11-21,3654.64,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
511,274,ORD-000511,2024-09-06,2060.97,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
512,423,ORD-000512,2023-11-28,4611.79,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
513,1,ORD-000513,2023-02-05,2190.98,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
514,396,ORD-000514,2024-12-07,5355.40,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
515,71,ORD-000515,2023-09-29,5285.20,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
516,371,ORD-000516,2023-11-29,2192.70,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
517,329,ORD-000517,2023-11-04,2310.17,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
518,446,ORD-000518,2023-08-21,1960.65,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
519,168,ORD-000519,2024-05-29,3727.96,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
520,295,ORD-000520,2024-05-31,1330.23,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
521,68,ORD-000521,2023-12-11,3092.68,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
522,223,ORD-000522,2024-12-15,2763.93,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
523,203,ORD-000523,2024-10-29,6770.67,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
524,46,ORD-000524,2023-04-26,1841.82,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
525,395,ORD-000525,2023-11-09,1596.09,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
526,474,ORD-000526,2023-08-28,2705.34,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
527,475,ORD-000527,2023-06-01,224.67,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
528,157,ORD-000528,2024-04-05,718.68,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
529,379,ORD-000529,2024-07-04,2715.85,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
530,281,ORD-000530,2024-05-09,1371.10,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
531,464,ORD-000531,2024-11-10,656.68,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
532,139,ORD-000532,2023-02-24,229.56,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
533,339,ORD-000533,2023-10-05,898.02,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
534,445,ORD-000534,2024-10-26,1821.60,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
535,463,ORD-000535,2023-11-20,1574.81,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
536,473,ORD-000536,2024-06-26,2431.08,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
537,351,ORD-000537,2023-12-27,2193.60,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
538,450,ORD-000538,2024-02-01,3254.24,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
539,447,ORD-000539,2024-10-02,4175.88,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
540,278,ORD-000540,2023-05-15,1601.33,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
541,442,ORD-000541,2023-05-22,3220.47,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
542,273,ORD-000542,2023-05-02,540.44,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
543,156,ORD-000543,2024-03-29,1096.68,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
544,95,ORD-000544,2023-01-27,2916.43,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
545,353,ORD-000545,2024-05-03,3301.84,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
546,99,ORD-000546,2023-08-20,1933.47,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
547,34,ORD-000547,2023-07-01,2407.26,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
548,369,ORD-000548,2023-11-17,4892.67,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
549,424,ORD-000549,2023-02-13,2770.98,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
550,226,ORD-000550,2024-02-12,790.79,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
551,354,ORD-000551,2024-06-13,3725.11,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
552,481,ORD-000552,2024-12-13,1449.94,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
553,452,ORD-000553,2024-04-10,1494.43,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
554,362,ORD-000554,2024-04-05,1206.28,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
555,373,ORD-000555,2024-06-07,4046.36,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
556,84,ORD-000556,2023-05-29,311.64,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
557,159,ORD-000557,2024-04-01,634.60,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
558,319,ORD-000558,2023-09-17,1246.51,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
559,302,ORD-000559,2024-11-06,5421.42,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
560,143,ORD-000560,2024-09-26,548.20,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
561,29,ORD-000561,2024-10-30,117.61,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
562,342,ORD-000562,2024-08-14,2131.63,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
563,345,ORD-000563,2023-10-19,3308.48,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
564,460,ORD-000564,2024-01-24,1362.57,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
565,169,ORD-000565,2024-06-23,6440.46,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
566,371,ORD-000566,2024-12-06,4945.62,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
567,315,ORD-000567,2024-07-30,3918.95,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
568,61,ORD-000568,2023-01-25,976.68,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
569,410,ORD-000569,2024-09-22,2780.13,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
570,354,ORD-000570,2023-10-16,1155.78,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
571,260,ORD-000571,2024-07-17,588.78,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
572,175,ORD-000572,2024-02-10,1515.81,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
573,470,ORD-000573,2024-04-30,2582.98,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
574,457,ORD-000574,2024-07-03,2066.55,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
575,10,ORD-000575,2023-08-02,1473.52,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
576,321,ORD-000576,2024-07-01,4110.48,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
577,140,ORD-000577,2024-02-28,2528.65,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
578,58,ORD-000578,2024-01-19,1705.51,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
579,410,ORD-000579,2024-05-09,2784.88,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
580,159,ORD-000580,2023-12-02,75.74,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
581,106,ORD-000581,2023-02-07,1219.92,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
582,447,ORD-000582,2023-03-31,2104.45,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
583,328,ORD-000583,2023-08-03,2917.43,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
584,164,ORD-000584,2024-03-27,2558.87,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
585,287,ORD-000585,2024-06-10,1764.81,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
586,139,ORD-000586,2023-05-25,5009.79,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
587,15,ORD-000587,2024-04-27,241.61,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
588,45,ORD-000588,2024-03-12,3346.26,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
589,316,ORD-000589,2023-12-31,3354.68,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
590,48,ORD-000590,2024-12-16,743.88,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
591,351,ORD-000591,2024-10-21,2655.83,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
592,359,ORD-000592,2024-11-12,1579.83,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
593,180,ORD-000593,2024-05-05,630.96,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
594,66,ORD-000594,2024-06-04,4626.44,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
595,237,ORD-000595,2024-02-15,601.58,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
596,499,ORD-000596,2024-05-08,449.34,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
597,417,ORD-000597,2024-12-11,3346.72,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
598,429,ORD-000598,2024-05-13,5047.53,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
599,307,ORD-000599,2023-04-22,1399.84,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
600,463,ORD-000600,2024-10-13,2961.20,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
601,150,ORD-000601,2024-02-04,2795.50,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
602,407,ORD-000602,2024-11-26,5249.74,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
603,434,ORD-000603,2023-05-11,1309.70,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
604,496,ORD-000604,2023-02-24,1027.73,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
605,365,ORD-000605,2024-01-27,4068.44,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
606,197,ORD-000606,2024-01-04,219.71,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
607,37,ORD-000607,2024-10-25,2852.24,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
608,500,ORD-000608,2023-05-20,1692.64,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
609,477,ORD-000609,2024-03-11,3113.57,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
610,218,ORD-000610,2024-09-11,3199.65,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
611,20,ORD-000611,2024-08-04,1920.68,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
612,440,ORD-000612,2023-10-14,5197.13,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
613,409,ORD-000613,2024-08-16,5351.15,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
614,216,ORD-000614,2023-12-28,1794.56,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
615,373,ORD-000615,2024-07-31,1880.32,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
616,297,ORD-000616,2023-06-23,3148.02,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
617,65,ORD-000617,2024-06-01,3076.06,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
618,8,ORD-000618,2023-04-25,4297.24,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
619,410,ORD-000619,2024-06-24,2323.58,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
620,395,ORD-000620,2024-01-28,4559.76,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
621,387,ORD-000621,2023-04-29,1754.65,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
622,244,ORD-000622,2024-06-29,2444.91,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
623,148,ORD-000623,2024-04-04,1944.01,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
624,490,ORD-000624,2024-03-18,2180.57,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
625,201,ORD-000625,2024-04-17,2546.85,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
626,426,ORD-000626,2023-03-11,3493.28,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
627,129,ORD-000627,2023-07-17,13.83,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
628,30,ORD-000628,2024-08-31,5744.21,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
629,412,ORD-000629,2023-07-09,1240.75,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
630,328,ORD-000630,2024-04-09,2218.34,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
631,196,ORD-000631,2024-02-02,1267.26,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
632,92,ORD-000632,2024-03-27,2601.98,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
633,277,ORD-000633,2024-03-17,3291.81,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
634,398,ORD-000634,2024-04-01,2199.78,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
635,464,ORD-000635,2024-02-05,4110.42,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
636,489,ORD-000636,2024-12-06,370.65,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
637,479,ORD-000637,2024-01-03,1292.42,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
638,437,ORD-000638,2023-12-15,1810.94,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
639,339,ORD-000639,2023-07-15,4357.72,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
640,72,ORD-000640,2023-02-06,1961.30,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
641,123,ORD-000641,2024-05-15,903.93,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
642,256,ORD-000642,2024-06-30,1082.55,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
643,29,ORD-000643,2023-12-12,3521.98,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
644,120,ORD-000644,2023-03-15,2654.27,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
645,24,ORD-000645,2023-09-06,80.01,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
646,464,ORD-000646,2023-11-11,1865.03,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
647,410,ORD-000647,2024-09-22,1007.28,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
648,173,ORD-000648,2024-11-25,2524.65,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
649,392,ORD-000649,2023-02-16,2589.91,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
650,87,ORD-000650,2024-12-14,4373.37,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
651,9,ORD-000651,2024-05-13,44.52,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
652,475,ORD-000652,2023-04-02,3420.28,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
653,268,ORD-000653,2024-04-06,677.39,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
654,306,ORD-000654,2023-07-04,2927.20,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
655,49,ORD-000655,2024-09-25,1415.77,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
656,255,ORD-000656,2023-06-30,1056.27,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
657,146,ORD-000657,2023-08-03,2378.85,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
658,380,ORD-000658,2023-02-23,739.63,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
659,37,ORD-000659,2023-08-29,2753.66,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
660,51,ORD-000660,2023-08-31,2170.40,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
661,300,ORD-000661,2024-05-11,2318.02,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
662,235,ORD-000662,2023-07-18,2450.63,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
663,31,ORD-000663,2023-10-15,362.68,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
664,215,ORD-000664,2023-06-25,897.85,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
665,464,ORD-000665,2023-06-24,198.50,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
666,251,ORD-000666,2023-08-10,4377.81,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
667,223,ORD-000667,2024-08-16,4693.65,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
668,272,ORD-000668,2024-02-08,1855.68,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
669,124,ORD-000669,2023-03-27,1712.56,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
670,343,ORD-000670,2023-11-09,4805.44,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
671,95,ORD-000671,2024-01-15,470.08,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
672,198,ORD-000672,2024-12-08,3619.13,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
673,318,ORD-000673,2023-12-10,3340.20,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
674,188,ORD-000674,2023-06-29,4721.25,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
675,447,ORD-000675,2024-12-20,2413.72,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
676,349,ORD-000676,2024-03-09,172.17,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
677,177,ORD-000677,2024-04-08,4682.53,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
678,410,ORD-000678,2024-11-20,2195.28,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
679,460,ORD-000679,2023-07-03,777.60,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
680,142,ORD-000680,2023-04-25,509.55,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
681,478,ORD-000681,2023-05-16,980.62,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
682,33,ORD-000682,2023-01-23,3750.94,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
683,432,ORD-000683,2024-07-15,4487.29,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
684,191,ORD-000684,2023-10-23,864.20,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
685,317,ORD-000685,2023-06-14,442.40,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
686,60,ORD-000686,2023-02-12,3907.83,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
687,177,ORD-000687,2023-06-01,1845.99,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
688,394,ORD-000688,2023-05-29,2683.54,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
689,332,ORD-000689,2024-12-23,1059.97,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
690,375,ORD-000690,2024-05-05,2454.78,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
691,13,ORD-000691,2024-02-16,2351.75,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
692,114,ORD-000692,2023-10-12,2434.15,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
693,435,ORD-000693,2024-04-01,2315.85,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
694,204,ORD-000694,2023-06-01,2197.74,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
695,158,ORD-000695,2024-04-01,3462.32,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
696,412,ORD-000696,2024-03-29,3017.92,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
697,72,ORD-000697,2024-08-24,3272.30,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
698,172,ORD-000698,2023-03-09,89.04,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
699,328,ORD-000699,2023-10-07,3605.18,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
700,387,ORD-000700,2023-05-21,1970.50,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
701,22,ORD-000701,2023-11-06,2797.65,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
702,490,ORD-000702,2024-10-17,772.95,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
703,214,ORD-000703,2023-07-03,388.03,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
704,253,ORD-000704,2023-03-10,6441.80,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
705,376,ORD-000705,2024-08-12,2027.65,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
706,450,ORD-000706,2024-12-10,1032.49,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
707,25,ORD-000707,2023-10-24,2693.71,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
708,279,ORD-000708,2023-11-27,2043.87,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
709,422,ORD-000709,2023-05-28,1161.37,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
710,211,ORD-000710,2023-12-15,82.26,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
711,258,ORD-000711,2023-08-15,2795.88,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
712,420,ORD-000712,2023-05-15,3760.70,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
713,391,ORD-000713,2023-12-17,945.06,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
714,353,ORD-000714,2023-08-21,2582.22,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
715,354,ORD-000715,2023-04-25,638.16,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
716,388,ORD-000716,2024-03-17,1992.80,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
717,304,ORD-000717,2023-03-02,383.36,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
